@relation EEG_DATA-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute AF3 numeric
@attribute F7 numeric
@attribute F3 numeric
@attribute FC5 numeric
@attribute T7 numeric
@attribute P7 numeric
@attribute O1 numeric
@attribute O2 numeric
@attribute P8 numeric
@attribute T8 numeric
@attribute FC6 numeric
@attribute F4 numeric
@attribute F8 numeric
@attribute AF4 numeric
@attribute eyeDetection {0,1}

@data
0.010518,0.238787,0.55062,0.002618,0.514971,0.005178,0.00351,0.013883,0.010711,0.498048,0.259607,0.423693,0.029633,0.004143,0
0.010481,0.23786,0.548599,0.002605,0.513684,0.005167,0.003502,0.011027,0.010721,0.496358,0.256139,0.421856,0.029582,0.00413,0
0.010483,0.236931,0.548599,0.002605,0.512514,0.005172,0.00351,0.013311,0.010746,0.495409,0.255274,0.420989,0.029542,0.004134,0
0.010483,0.236519,0.548688,0.002609,0.512865,0.005164,0.003516,0.013311,0.010699,0.495409,0.255128,0.420882,0.029522,0.004134,0
0.010489,0.237755,0.548425,0.00261,0.514854,0.005144,0.003498,0.007987,0.010661,0.495936,0.255128,0.421423,0.029542,0.004138,0
0.010501,0.23755,0.549214,0.002609,0.514035,0.005141,0.003487,0.006085,0.010674,0.495409,0.255562,0.421963,0.029555,0.004143,0
0.010483,0.235488,0.549478,0.002605,0.511112,0.005141,0.003497,0.009696,0.010676,0.49467,0.255562,0.421856,0.029529,0.004133,0
0.010471,0.23559,0.549478,0.002605,0.511463,0.005138,0.003507,0.010267,0.010665,0.495197,0.255128,0.42272,0.029529,0.004126,0
0.010488,0.236726,0.549654,0.002607,0.512514,0.005152,0.003507,0.007416,0.010668,0.494775,0.255418,0.423044,0.029539,0.004133,0
0.010473,0.235488,0.549303,0.002602,0.511228,0.005165,0.003508,0.008936,0.010678,0.493614,0.255274,0.422071,0.029508,0.004135,0
0.010446,0.234044,0.549039,0.0026,0.510877,0.00515,0.003511,0.01198,0.010688,0.494036,0.255562,0.42218,0.029512,0.00413,0
0.010464,0.234973,0.549039,0.002605,0.512047,0.005137,0.00351,0.011598,0.010686,0.494458,0.255562,0.42218,0.029529,0.004125,0
0.010481,0.236209,0.548776,0.002605,0.51193,0.005161,0.003514,0.01274,0.010698,0.494248,0.254116,0.420989,0.029508,0.004118,0
0.010484,0.236004,0.549478,0.002601,0.511695,0.00519,0.003523,0.016163,0.010729,0.495092,0.253685,0.421206,0.029498,0.004131,0
0.010513,0.237138,0.551322,0.002613,0.513333,0.005184,0.003522,0.015021,0.010731,0.495726,0.255995,0.422937,0.029579,0.004157,0
0.010553,0.240025,0.552464,0.00263,0.514971,0.00517,0.003509,0.010267,0.010705,0.495936,0.25903,0.424233,0.029673,0.004173,0
0.010576,0.241055,0.552375,0.002636,0.514971,0.005182,0.003509,0.010078,0.010707,0.497097,0.260331,0.42499,0.02969,0.004175,0
0.010569,0.239818,0.551936,0.002629,0.514152,0.005192,0.003512,0.01293,0.010725,0.498153,0.259751,0.425314,0.02967,0.004167,0
0.010553,0.239509,0.551849,0.002627,0.513333,0.005178,0.003501,0.011788,0.010713,0.497731,0.258018,0.42434,0.029653,0.004158,0
0.010539,0.239096,0.55176,0.002625,0.512514,0.005164,0.003499,0.010267,0.010711,0.496465,0.255995,0.423044,0.029619,0.004151,0
0.010518,0.237138,0.550531,0.002615,0.51193,0.005175,0.003512,0.012359,0.010709,0.495514,0.254407,0.422612,0.029552,0.004143,0
0.010496,0.2359,0.549478,0.002605,0.511344,0.005181,0.003514,0.01369,0.010684,0.49467,0.253973,0.42218,0.029505,0.004135,0
0.010491,0.236312,0.549214,0.002602,0.511579,0.005168,0.003512,0.013501,0.010698,0.494248,0.255708,0.42218,0.029525,0.004139,0
0.010509,0.236416,0.549565,0.002607,0.511695,0.005167,0.003514,0.014072,0.010723,0.495726,0.257297,0.423369,0.029569,0.004148,0
0.010504,0.235797,0.549741,0.002604,0.510528,0.005164,0.003509,0.012359,0.010694,0.49657,0.257441,0.423693,0.029596,0.004143,0
0.010499,0.235797,0.550005,0.002597,0.510058,0.005145,0.003507,0.012359,0.010698,0.496253,0.257731,0.423584,0.029603,0.004144,0
0.010513,0.236312,0.550531,0.002602,0.511112,0.005147,0.003511,0.015403,0.010734,0.496358,0.256863,0.424016,0.029579,0.00415,0
0.010514,0.236829,0.55062,0.002609,0.511344,0.005157,0.003501,0.013883,0.010713,0.495726,0.256139,0.424016,0.029545,0.004152,0
0.010523,0.237343,0.550883,0.002612,0.510995,0.005147,0.003488,0.010078,0.010665,0.49488,0.256863,0.424016,0.029576,0.004152,0
0.010543,0.237653,0.551409,0.002611,0.511695,0.005147,0.003491,0.010078,0.01068,0.495726,0.256719,0.424773,0.029613,0.004151,0
0.010556,0.238065,0.551936,0.002618,0.512633,0.005167,0.003497,0.010649,0.010713,0.49657,0.256429,0.424882,0.029609,0.004157,0
0.010573,0.239096,0.5522,0.002625,0.512398,0.005174,0.003497,0.009696,0.010701,0.495726,0.257731,0.424448,0.029596,0.004161,0
0.010578,0.238582,0.552287,0.002618,0.511112,0.005165,0.003498,0.010456,0.010684,0.494563,0.256863,0.424125,0.029593,0.004157,0
0.010556,0.236622,0.5522,0.002609,0.510528,0.005162,0.003503,0.01293,0.010715,0.49467,0.255128,0.424882,0.029572,0.004155,0
0.010543,0.236622,0.551849,0.002613,0.511579,0.005177,0.003514,0.016923,0.010752,0.495831,0.257007,0.425422,0.029549,0.004161,0
0.010553,0.237653,0.55176,0.002615,0.512514,0.005184,0.003519,0.017305,0.010734,0.497309,0.25903,0.42499,0.029572,0.004166,0
0.010556,0.237034,0.551849,0.002613,0.511695,0.005164,0.003509,0.013311,0.010719,0.496887,0.258018,0.424558,0.029603,0.004159,0
0.010548,0.236312,0.551409,0.002617,0.511344,0.005155,0.003507,0.012359,0.010729,0.495726,0.256573,0.424448,0.029569,0.00415,0
0.010529,0.236519,0.550356,0.002617,0.511228,0.00516,0.003509,0.01293,0.010688,0.49488,0.255418,0.423693,0.029525,0.004142,0
0.010496,0.2359,0.549039,0.002608,0.510176,0.005143,0.003492,0.007987,0.010626,0.493297,0.253973,0.421531,0.029505,0.00413,0
0.010491,0.235488,0.548688,0.002608,0.509942,0.005128,0.003478,0.003041,0.010602,0.491924,0.252528,0.420557,0.029475,0.004129,0
0.010529,0.236726,0.550531,0.002613,0.510409,0.00513,0.003481,0.003612,0.01062,0.492558,0.253395,0.421746,0.029478,0.004147,0
0.010549,0.237241,0.5522,0.002613,0.509358,0.005134,0.003489,0.007227,0.010649,0.493297,0.25484,0.423369,0.029515,0.00416,0
0.010541,0.235797,0.55062,0.002605,0.507602,0.005134,0.003494,0.009889,0.010665,0.49277,0.254263,0.423152,0.029515,0.004151,0
0.010539,0.2359,0.549565,0.002606,0.508655,0.005133,0.003504,0.009318,0.010666,0.492875,0.253829,0.422937,0.029522,0.00415,0
0.010561,0.238168,0.551849,0.002625,0.510293,0.005135,0.003514,0.010267,0.010698,0.49488,0.255995,0.424665,0.029562,0.004167,0
0.010584,0.239509,0.553253,0.002637,0.509942,0.005137,0.003514,0.013501,0.010723,0.49657,0.258018,0.425961,0.029616,0.00418,0
0.010583,0.238477,0.552113,0.002621,0.50889,0.005137,0.00351,0.013501,0.010682,0.495409,0.257731,0.425746,0.029623,0.004171,0
0.010564,0.236416,0.551585,0.002603,0.50842,0.005138,0.00351,0.010267,0.010649,0.494036,0.256573,0.424448,0.029566,0.004159,0
0.010536,0.236416,0.55176,0.002606,0.509239,0.005135,0.003509,0.009696,0.01067,0.493824,0.256429,0.423693,0.029522,0.004157,0
0.010536,0.237963,0.55176,0.002613,0.510528,0.005135,0.003502,0.009318,0.010672,0.494353,0.255995,0.424125,0.029566,0.004163,0
0.010546,0.238272,0.551849,0.00262,0.510995,0.005152,0.0035,0.009125,0.01067,0.494248,0.255562,0.423584,0.029576,0.00416,0
0.010539,0.23786,0.551673,0.002625,0.511112,0.005158,0.003507,0.010267,0.01067,0.493192,0.254984,0.422395,0.029515,0.004146,0
0.010541,0.238477,0.551673,0.002621,0.511344,0.005144,0.003509,0.009318,0.010657,0.493402,0.25455,0.423152,0.029542,0.004146,0
0.010566,0.238994,0.551849,0.002617,0.510293,0.005143,0.003505,0.008747,0.010686,0.494353,0.255418,0.424448,0.029596,0.004159,0
0.010576,0.238168,0.552024,0.002625,0.509239,0.005144,0.003502,0.010838,0.010709,0.493614,0.256139,0.423693,0.029566,0.004161,0
0.010574,0.23786,0.552024,0.002631,0.509942,0.005135,0.003502,0.010078,0.01067,0.492348,0.255274,0.423801,0.029532,0.00416,0
0.010581,0.238582,0.5522,0.002627,0.510528,0.005138,0.003498,0.008176,0.010661,0.494248,0.255128,0.424665,0.029576,0.004166,0
0.010569,0.238684,0.552113,0.002625,0.510293,0.005141,0.003501,0.011027,0.010711,0.495726,0.257007,0.42434,0.029603,0.004171,0
0.010573,0.238994,0.551936,0.002629,0.511228,0.005144,0.003507,0.012359,0.010721,0.495619,0.259607,0.424882,0.029616,0.004177,0
0.010601,0.239716,0.5522,0.002628,0.512282,0.005154,0.003507,0.011598,0.010711,0.497097,0.260618,0.426935,0.029663,0.004185,0
0.010584,0.238684,0.551322,0.002614,0.511112,0.005151,0.003506,0.013119,0.010734,0.497519,0.260185,0.426935,0.029653,0.004176,0
0.010556,0.237343,0.55018,0.002604,0.510176,0.005137,0.003509,0.012551,0.010701,0.495409,0.259463,0.425205,0.029606,0.004163,0
0.010573,0.238272,0.550443,0.002608,0.510877,0.00514,0.003512,0.008936,0.010649,0.494141,0.258886,0.425529,0.029616,0.004169,0
0.010591,0.238994,0.551673,0.002613,0.511228,0.005148,0.00351,0.007798,0.010649,0.494563,0.258308,0.426071,0.029623,0.004171,0
0.010579,0.238375,0.55176,0.002609,0.510877,0.005145,0.003506,0.009125,0.010663,0.493614,0.258018,0.424773,0.029593,0.004161,0
0.010566,0.23755,0.55062,0.002597,0.51076,0.005137,0.003498,0.009125,0.010655,0.492031,0.257297,0.423584,0.029569,0.004161,0
0.010543,0.237034,0.549303,0.002596,0.510409,0.005125,0.003492,0.007987,0.010649,0.492453,0.255995,0.422612,0.029539,0.004153,0
0.010528,0.237241,0.548512,0.002603,0.510176,0.005125,0.003493,0.007798,0.010653,0.492875,0.255274,0.422071,0.029522,0.004141,0
0.010556,0.238582,0.549654,0.002608,0.511112,0.005138,0.003501,0.009125,0.010674,0.49277,0.256573,0.422827,0.029559,0.004162,0
0.010586,0.239716,0.551585,0.002608,0.512282,0.005147,0.00351,0.011598,0.010703,0.494248,0.259173,0.424882,0.029619,0.004182,0
0.010597,0.240128,0.552727,0.002611,0.512398,0.005148,0.003514,0.01293,0.010709,0.49657,0.259463,0.426395,0.029619,0.004166,0
0.010592,0.239611,0.552551,0.002613,0.51193,0.00516,0.003517,0.013501,0.010711,0.496992,0.258162,0.425854,0.029566,0.004155,0
0.010584,0.238582,0.5522,0.002606,0.511695,0.005175,0.003524,0.015403,0.010736,0.497414,0.259897,0.425529,0.029593,0.004168,0
0.010588,0.236931,0.552287,0.0026,0.511463,0.00518,0.003523,0.015403,0.010736,0.498153,0.261196,0.426071,0.029694,0.004173,0
0.010589,0.23559,0.552287,0.002597,0.510995,0.005172,0.003515,0.01369,0.010727,0.497309,0.261052,0.426286,0.029768,0.004182,0
0.010578,0.235385,0.551936,0.002593,0.510877,0.005164,0.003512,0.015021,0.010754,0.496992,0.263075,0.42661,0.029815,0.004195,0
0.010564,0.234044,0.551234,0.002584,0.510995,0.005172,0.003519,0.017683,0.010769,0.498575,0.263219,0.426395,0.029822,0.004183,0
0.010564,0.231776,0.551058,0.002576,0.51076,0.005168,0.003518,0.015021,0.010734,0.498679,0.260185,0.424882,0.029768,0.004173,0
0.010581,0.233117,0.55176,0.002588,0.511112,0.00515,0.003502,0.010267,0.010698,0.497626,0.260475,0.425205,0.029774,0.004191,0
0.010599,0.235385,0.5522,0.002601,0.511463,0.005154,0.003494,0.009696,0.010717,0.498365,0.263509,0.427042,0.029838,0.004195,0
0.010594,0.234354,0.551936,0.002589,0.510176,0.00516,0.003497,0.01198,0.01075,0.500157,0.263219,0.426827,0.029815,0.004183,0
0.010589,0.233734,0.551936,0.002585,0.509239,0.005147,0.003504,0.014072,0.010744,0.499948,0.262931,0.426935,0.029791,0.00419,0
0.010604,0.23559,0.552024,0.002601,0.509942,0.005151,0.003517,0.015781,0.010752,0.499735,0.264954,0.428341,0.029852,0.004199,0
0.010611,0.235797,0.552113,0.0026,0.510528,0.005174,0.003525,0.017305,0.010771,0.500687,0.265385,0.427692,0.029865,0.004189,0
0.010583,0.233632,0.551849,0.002581,0.510058,0.005164,0.003517,0.016923,0.010754,0.500687,0.26423,0.426178,0.029805,0.004178,0
0.010543,0.232291,0.55018,0.002577,0.509358,0.00514,0.003512,0.015781,0.010729,0.498787,0.263365,0.425961,0.029774,0.004182,0
0.010539,0.233425,0.549478,0.002581,0.509358,0.005147,0.003514,0.015021,0.010729,0.497414,0.263509,0.426286,0.029805,0.004181,0
0.010561,0.234663,0.551145,0.002583,0.509474,0.005162,0.00352,0.016734,0.010742,0.498257,0.263943,0.426286,0.029825,0.004179,0
0.010564,0.233734,0.552375,0.002585,0.508772,0.00516,0.003519,0.017872,0.010748,0.499418,0.263943,0.426935,0.029812,0.004188,0
0.010559,0.232808,0.551673,0.002587,0.508539,0.005154,0.003513,0.015781,0.010744,0.499418,0.263509,0.427692,0.029801,0.00419,0
0.010566,0.233942,0.551322,0.00259,0.509239,0.005154,0.003511,0.014261,0.010748,0.498892,0.262931,0.427692,0.029805,0.004175,0
0.010556,0.233839,0.55176,0.002591,0.509123,0.005143,0.003509,0.014261,0.01074,0.498787,0.263075,0.426718,0.029801,0.004166,0
0.010556,0.232808,0.551849,0.002588,0.509006,0.005143,0.003506,0.014643,0.010734,0.49847,0.263365,0.425639,0.029791,0.004178,0
0.010586,0.233839,0.55176,0.002591,0.51076,0.005167,0.003511,0.016541,0.010763,0.498365,0.263365,0.42661,0.029798,0.004187,0
0.010601,0.2359,0.552024,0.002603,0.511814,0.005182,0.003524,0.018065,0.010773,0.499209,0.263796,0.428448,0.029832,0.004188,0
0.010583,0.23559,0.551673,0.002602,0.510644,0.00518,0.003524,0.016541,0.010742,0.498996,0.26423,0.427475,0.029842,0.004189,0
0.010578,0.234044,0.550269,0.002593,0.510293,0.005168,0.00352,0.013311,0.010738,0.497836,0.262931,0.425205,0.029812,0.004179,0
0.010584,0.234044,0.550005,0.002593,0.511344,0.005164,0.003523,0.01198,0.010756,0.498048,0.262497,0.425097,0.029791,0.00417,0
0.010574,0.234561,0.551409,0.002596,0.511814,0.005167,0.003517,0.014643,0.010756,0.499104,0.264374,0.42661,0.029808,0.004178,0
0.010568,0.234354,0.55176,0.002591,0.510293,0.005167,0.003516,0.018443,0.010769,0.498892,0.264954,0.427692,0.029825,0.004189,0
0.010576,0.234044,0.551322,0.002583,0.50959,0.005165,0.003527,0.018254,0.010787,0.499104,0.264086,0.427584,0.029822,0.004186,0
0.010584,0.234663,0.551849,0.002588,0.510528,0.005168,0.003532,0.016541,0.010777,0.500791,0.264807,0.426827,0.029828,0.004184,0
0.010586,0.235385,0.552113,0.002599,0.51076,0.005171,0.003526,0.016163,0.01075,0.500791,0.264664,0.426071,0.029825,0.004186,0
0.010588,0.235385,0.552024,0.002603,0.51076,0.00517,0.003527,0.015592,0.010758,0.499735,0.263365,0.426718,0.029805,0.004184,0
0.010586,0.23559,0.552464,0.002601,0.511463,0.005177,0.003537,0.016352,0.010789,0.500052,0.263652,0.427909,0.029808,0.004181,0
0.010581,0.235488,0.552375,0.002604,0.511228,0.005174,0.003536,0.017683,0.010762,0.499313,0.263943,0.427799,0.029825,0.004179,0
0.010573,0.234766,0.552024,0.002607,0.51076,0.005158,0.003522,0.016923,0.010742,0.497836,0.263365,0.427042,0.029808,0.004178,0
0.010561,0.234251,0.551936,0.002607,0.511579,0.005157,0.003517,0.016163,0.010775,0.498575,0.263796,0.426395,0.029768,0.004175,0
0.010556,0.234561,0.551585,0.002603,0.511463,0.005164,0.003515,0.015781,0.010762,0.499418,0.263365,0.425529,0.029768,0.004174,0
0.010561,0.233942,0.551585,0.002593,0.51076,0.005161,0.003507,0.014643,0.010721,0.497836,0.262354,0.425205,0.029778,0.004173,0
0.010566,0.232705,0.551322,0.002584,0.510409,0.005155,0.0035,0.01274,0.010719,0.496041,0.262064,0.425639,0.029737,0.004171,0
0.010563,0.232808,0.55062,0.002584,0.510058,0.005145,0.003495,0.012169,0.010734,0.496992,0.262354,0.425854,0.029734,0.004176,0
0.010566,0.233425,0.550971,0.002588,0.510409,0.005144,0.003497,0.013883,0.010752,0.498575,0.262641,0.42661,0.029795,0.004185,0
0.010574,0.234044,0.552464,0.0026,0.510877,0.00516,0.003509,0.015214,0.010765,0.498679,0.263219,0.427584,0.029808,0.004184,0
0.010588,0.234147,0.552727,0.002604,0.510058,0.00516,0.003507,0.014072,0.010754,0.498153,0.263075,0.427692,0.029785,0.004182,0
0.010586,0.233322,0.551585,0.002594,0.508772,0.005141,0.003496,0.014261,0.010729,0.496992,0.262064,0.42726,0.029758,0.00418,0
0.010568,0.23322,0.551409,0.002583,0.508304,0.005144,0.003503,0.015403,0.010721,0.496148,0.261342,0.426718,0.029721,0.004176,0
0.010566,0.233734,0.552727,0.002584,0.508188,0.005145,0.003505,0.015021,0.010738,0.49657,0.261342,0.427042,0.029744,0.004181,0
0.010586,0.233529,0.553166,0.002592,0.50889,0.00513,0.003488,0.014072,0.010746,0.497201,0.261486,0.427584,0.029774,0.004181,0
0.010573,0.23291,0.552024,0.002592,0.509942,0.005141,0.003488,0.014072,0.010729,0.49657,0.260618,0.426827,0.029717,0.004171,0
0.010538,0.233117,0.551673,0.002587,0.510528,0.00516,0.003503,0.015781,0.010738,0.496675,0.259607,0.425314,0.029687,0.004163,0
0.010541,0.233529,0.550883,0.002589,0.510409,0.005145,0.003495,0.015214,0.010758,0.497836,0.259751,0.424125,0.029724,0.004152,0
0.010534,0.232395,0.549214,0.002589,0.50959,0.005138,0.003479,0.013311,0.010736,0.497097,0.25932,0.423584,0.029707,0.004148,0
0.010523,0.231879,0.549214,0.002583,0.510293,0.005152,0.003488,0.014643,0.010744,0.496465,0.259897,0.424882,0.029707,0.004165,0
0.010543,0.232601,0.550005,0.002587,0.51076,0.005155,0.003493,0.015781,0.010754,0.497309,0.26192,0.426827,0.029778,0.004177,0
0.010541,0.231983,0.550005,0.002587,0.50889,0.005148,0.00349,0.015021,0.010732,0.497097,0.262497,0.42661,0.029774,0.004179,0
0.010528,0.231776,0.551058,0.00258,0.508304,0.00515,0.003493,0.016163,0.010752,0.497201,0.262497,0.426395,0.029754,0.004189,0
0.010556,0.233117,0.552551,0.002593,0.510176,0.005157,0.003494,0.016923,0.010771,0.499313,0.263509,0.428231,0.029812,0.004193,0
0.010564,0.233322,0.551673,0.002603,0.510058,0.005161,0.00349,0.015592,0.01076,0.500474,0.264374,0.428016,0.029842,0.00418,0
0.010524,0.232291,0.549741,0.002589,0.508539,0.005155,0.003492,0.016734,0.010779,0.499313,0.263219,0.425097,0.029795,0.004168,0
0.010516,0.232188,0.549214,0.002581,0.508655,0.005138,0.003491,0.017305,0.010771,0.498048,0.260762,0.423908,0.029758,0.004164,0
0.010538,0.232291,0.549478,0.002585,0.50889,0.005134,0.003481,0.013311,0.010703,0.496041,0.260475,0.424233,0.029721,0.004166,0
0.010543,0.232705,0.549214,0.002589,0.508539,0.005137,0.003477,0.011788,0.010705,0.494458,0.260762,0.42434,0.02971,0.004173,0
0.010551,0.233839,0.549565,0.002597,0.508539,0.005133,0.00348,0.01445,0.01074,0.495936,0.260041,0.424882,0.029761,0.004181,0
0.010559,0.233734,0.550356,0.002605,0.509239,0.005137,0.003485,0.015781,0.010731,0.497626,0.261196,0.424882,0.029778,0.004178,0
0.010536,0.231983,0.549829,0.002593,0.509239,0.005143,0.00349,0.015592,0.010734,0.496675,0.261773,0.424016,0.02971,0.004161,0
0.010499,0.23023,0.548688,0.002581,0.508188,0.005143,0.003489,0.015781,0.01074,0.496041,0.259173,0.423693,0.02966,0.004149,0
0.010493,0.230333,0.548425,0.002585,0.508188,0.005137,0.003481,0.014643,0.010736,0.49657,0.258308,0.423584,0.029673,0.004151,0
0.010514,0.231674,0.548599,0.002587,0.509006,0.005135,0.003479,0.012359,0.010727,0.49657,0.260331,0.423476,0.029724,0.004162,0
0.010534,0.232808,0.548863,0.002592,0.50959,0.00514,0.003485,0.01293,0.010719,0.496887,0.261773,0.423908,0.029754,0.004173,0
0.010554,0.233322,0.549916,0.002605,0.50959,0.00515,0.00349,0.017112,0.01076,0.497836,0.26192,0.424665,0.029751,0.004179,0
0.010559,0.233529,0.550269,0.00261,0.509825,0.00516,0.003496,0.019396,0.010798,0.498365,0.261052,0.425314,0.029747,0.004177,0
0.010529,0.23291,0.54939,0.002597,0.509474,0.005165,0.003496,0.017494,0.010763,0.497836,0.259607,0.424233,0.029727,0.004165,0
0.010508,0.232188,0.548776,0.002587,0.508655,0.005162,0.003491,0.016163,0.01074,0.496887,0.259897,0.423044,0.02969,0.004161,0
0.010523,0.232291,0.548512,0.002594,0.509358,0.005147,0.003488,0.016352,0.010769,0.49678,0.261342,0.424882,0.029704,0.004176,0
0.010544,0.232705,0.549565,0.002605,0.510528,0.005145,0.003487,0.016163,0.010763,0.49847,0.262931,0.427692,0.029764,0.004186,0
0.010558,0.23322,0.551322,0.002611,0.509825,0.005158,0.003493,0.016734,0.01075,0.499735,0.264664,0.427799,0.029785,0.004184,0
0.010568,0.233425,0.551145,0.002609,0.50842,0.005154,0.003492,0.017112,0.010752,0.498575,0.263509,0.425529,0.029731,0.004176,0
0.010553,0.233013,0.549039,0.002605,0.508071,0.005134,0.003484,0.015781,0.010734,0.497097,0.260041,0.423476,0.029684,0.004167,0
0.010534,0.232705,0.548599,0.002607,0.508071,0.005134,0.003482,0.017112,0.010767,0.497836,0.260185,0.424016,0.02969,0.004172,0
0.010553,0.232498,0.549565,0.00261,0.508539,0.005141,0.003479,0.018636,0.010795,0.498996,0.263219,0.426071,0.029734,0.004181,0
0.010559,0.232291,0.549654,0.002606,0.509006,0.005137,0.003469,0.014643,0.010729,0.497309,0.262064,0.425961,0.029747,0.004178,0
0.010551,0.232601,0.549565,0.002604,0.508304,0.005137,0.003473,0.011027,0.010684,0.494353,0.25903,0.42434,0.029707,0.004176,0
0.010558,0.233117,0.550005,0.002608,0.50889,0.005141,0.003486,0.01369,0.010734,0.494987,0.260185,0.424448,0.029687,0.004172,0
0.010561,0.233322,0.550269,0.002611,0.510058,0.005141,0.003476,0.014832,0.010746,0.497097,0.260762,0.425314,0.029704,0.004165,0
0.010548,0.233117,0.549829,0.002609,0.50959,0.005138,0.003457,0.010078,0.010686,0.496358,0.259463,0.424558,0.029694,0.004176,0
0.010533,0.232705,0.549214,0.002606,0.508539,0.005137,0.003456,0.008747,0.010668,0.494563,0.258739,0.422827,0.029667,0.004175,0
0.010534,0.232395,0.549303,0.002605,0.507953,0.005134,0.003464,0.01198,0.010705,0.494458,0.258018,0.423044,0.02967,0.004154,0
0.010546,0.23291,0.55018,0.00261,0.508304,0.005131,0.00347,0.01369,0.010744,0.496041,0.258739,0.424665,0.029673,0.004161,0
0.010549,0.23291,0.550531,0.002613,0.509123,0.005133,0.003475,0.01369,0.010738,0.49678,0.260618,0.425097,0.029667,0.00418,0
0.010536,0.231776,0.549741,0.002609,0.508539,0.005138,0.003481,0.013883,0.010721,0.495831,0.259897,0.423801,0.029663,0.004168,0
0.010524,0.231776,0.548776,0.002606,0.507485,0.005151,0.00349,0.015974,0.010734,0.495092,0.257731,0.423044,0.029636,0.004147,0
0.010518,0.232188,0.548512,0.002607,0.508188,0.005148,0.003492,0.017112,0.010734,0.495092,0.257441,0.423259,0.029596,0.004147,0
0.010496,0.231261,0.548336,0.002605,0.50842,0.00513,0.003486,0.013311,0.010682,0.493402,0.257007,0.423044,0.029579,0.00415,0
